Week,Peru,Bulgaria,Bosnia&Herzegovina,Hungary,Georgia,North Macedonia,Moldova,Croatia,Czechia,Slovakia,Romania,Lithuania,Brazil,Slovenia,Poland,Chile,USA,Latvia,Armenia,Argentina,Colombia,Trinidad&Tobago,Belgium,Paraguay,Italy,Greece,Mexico,Ukraine,United Kingdom,Russia,Tunisia,Serbia,Spain,Portugal,Uruguay,Ecuador,France,Panama,Bolivia,Estonia,Austria,Sweden,Kosovo,South Africa,Iran,Costa Rica,Namibia,Switzerland,Germany,Lebanon,Jordan,Ireland,Puerto Rico,Netherlands,Albania,Turkey,Botswana,Israel,Honduras,Malaysia,Guatemala,Kazakhstan,Canada,Denmark,Jamaica,Azerbaijan,Libya,Bahrain,Oman,Cyprus,Mauritius,Sri Lanka,Cuba,Belarus,Mongolia,Iraq,El Salvador,Kuwait,Finland,Indonesia,Philippines,Norway,Kyrgyzstan,Vietnam,Morocco,Nepal,Dominican Republic,India,Zimbabwe,Thailand,South Korea,Lesotho,Saudi Arabia,Australia,Egypt,Qatar,United Arab Emirates,Singapore,Japan,Zambia,Venezuela,Cambodia,Syria,Bangladesh,Algeria,Pakistan,Senegal,Sudan,Kenya,Laos,New Zealand,Uganda,Cameroon,Haiti,Yemen,Mozambique,Ethiopia,Angola,Uzbekistan,Ghana,Nicaragua,Cote d'Ivoire,Nigeria,Congo (Kinshasa),Tanzania,Tajikistan,China
3/17/2019,25,65,29,50,21,48,41,42,57,28,21,44,35,34,56,13,49,58,57,8,31,35,69,12,65,36,50,79,38,54,48,70,41,61,10,23,83,17,20,56,67,59,46,18,31,8,49,45,48,22,42,63,40,43,39,40,15,50,45,22,17,55,60,50,40,20,25,49,61,37,49,35,37,86,35,36,11,29,51,27,15,56,11,71,69,32,44,24,15,31,61,24,34,43,19,17,36,30,30,9,45,30,24,23,40,23,24,16,22,27,46,17,15,24,7,11,17,37,51,12,10,7,5,12,17,0,27
3/24/2019,26,45,6,58,30,37,14,21,36,37,26,48,35,30,64,15,49,13,32,7,33,37,61,9,74,37,58,81,40,62,22,46,41,62,7,27,70,23,18,69,57,59,24,21,41,9,46,60,48,30,61,49,34,45,47,41,31,44,53,24,16,65,60,45,35,56,0,20,74,33,67,30,37,97,45,31,16,49,71,23,13,34,32,53,58,42,39,21,30,19,68,11,30,43,17,25,37,28,43,8,36,23,86,22,25,24,25,22,39,23,45,19,11,0,0,10,17,17,26,9,7,22,5,12,18,0,40
3/31/2019,27,62,18,35,35,29,31,33,49,38,29,58,35,52,71,14,47,10,23,8,36,34,62,10,72,35,53,85,37,55,21,61,39,79,7,35,78,19,20,31,50,63,39,18,32,11,36,50,55,25,65,45,36,45,48,29,27,57,33,24,18,73,59,76,30,37,13,50,61,57,44,28,30,61,47,44,11,39,52,20,12,61,42,36,37,59,43,22,28,18,63,11,40,43,15,26,31,28,40,16,34,15,61,17,21,21,13,23,32,24,44,18,14,37,0,29,33,38,49,11,9,0,4,0,13,0,31
4/7/2019,29,62,39,73,47,23,36,50,43,50,25,38,39,4,53,13,49,23,12,7,33,37,61,10,71,34,53,80,37,67,28,40,40,73,10,29,70,24,21,43,54,76,8,18,22,9,25,51,50,44,52,48,32,40,39,42,52,26,39,29,17,100,57,65,15,50,12,20,45,38,39,28,57,38,19,37,12,44,76,21,11,55,11,37,71,55,39,20,13,18,72,34,26,40,15,27,30,28,47,13,31,11,12,14,17,24,12,15,27,17,44,18,3,25,0,48,26,18,0,11,12,7,6,10,11,0,20
4/14/2019,30,55,41,55,17,37,35,36,46,50,28,47,37,26,50,15,47,43,12,8,32,34,62,11,74,42,53,82,42,60,28,43,42,61,10,32,86,27,21,49,33,61,23,29,29,10,57,51,46,37,70,73,26,43,24,34,34,44,56,26,16,91,58,65,33,19,25,29,33,65,46,37,39,60,46,60,14,49,70,19,11,83,21,49,58,33,47,21,19,22,85,12,30,51,17,24,38,30,42,13,31,23,34,13,13,23,12,19,27,8,64,14,7,13,8,37,25,18,24,8,7,23,4,0,15,64,49
4/21/2019,24,21,58,87,14,25,16,58,47,70,24,50,37,43,47,13,47,36,38,7,33,35,62,10,78,72,47,89,39,56,49,12,36,66,9,27,72,19,16,33,65,66,8,21,31,8,41,50,53,23,56,52,37,47,16,45,67,44,19,22,17,51,54,46,31,38,38,29,33,40,59,16,53,56,18,51,12,24,61,22,12,46,40,51,61,36,35,21,22,17,67,34,36,44,22,19,32,26,33,16,23,13,36,17,13,26,37,18,33,26,62,10,14,12,0,48,19,18,62,7,6,0,5,11,10,0,39
4/28/2019,27,40,12,60,28,73,24,23,49,48,35,86,30,62,50,13,47,51,37,7,34,35,63,9,75,52,49,76,37,60,36,46,41,52,8,32,83,28,20,62,33,65,8,21,23,8,29,51,53,34,78,49,39,44,41,45,66,47,33,26,14,63,56,54,37,29,0,43,47,53,53,23,84,66,36,37,9,58,65,25,12,54,43,53,65,42,42,21,25,20,72,47,31,40,15,30,34,26,31,8,28,24,0,17,22,28,12,31,31,7,41,16,15,25,0,10,28,55,39,10,9,0,6,0,17,0,30
5/5/2019,24,57,29,52,23,14,0,36,46,35,17,37,34,52,60,14,48,50,37,7,35,32,59,11,78,43,52,77,37,58,24,28,42,50,13,32,62,15,17,33,35,65,16,16,43,8,31,58,52,28,30,48,32,41,37,43,15,47,37,21,18,58,55,55,31,19,15,31,35,40,44,27,33,64,36,42,7,10,57,25,12,48,34,43,43,57,46,21,23,18,73,0,29,43,12,29,36,30,37,14,38,18,60,23,41,26,0,7,32,7,46,14,10,36,0,28,35,18,25,6,17,7,5,10,14,0,51
5/12/2019,24,33,27,49,37,27,29,37,58,32,30,50,41,39,50,15,48,49,0,8,34,28,59,10,77,55,47,73,38,45,38,41,39,61,9,32,69,29,20,61,54,57,16,18,33,10,25,56,58,37,50,53,31,42,53,45,36,39,34,23,23,82,61,55,29,39,0,20,21,50,53,27,51,54,54,31,8,17,68,23,11,61,85,51,69,37,50,22,26,19,60,45,18,44,14,26,36,27,37,10,43,5,48,20,33,22,0,6,28,23,45,17,0,0,9,0,44,36,50,9,11,7,5,32,20,33,48
5/19/2019,27,50,34,56,45,15,30,62,48,35,33,35,37,57,58,14,50,33,37,7,33,36,59,12,72,56,51,81,39,36,63,40,41,69,9,35,70,16,17,45,44,69,32,19,26,7,25,59,55,44,67,55,25,42,39,41,37,51,37,22,19,75,60,63,27,0,0,37,24,55,22,30,27,49,45,38,17,35,71,21,11,55,32,63,45,51,41,19,26,19,70,24,22,44,17,23,29,27,43,13,45,20,12,16,32,26,0,0,33,37,48,16,25,0,9,59,50,54,100,10,14,14,5,0,20,0,34
5/26/2019,26,44,32,57,60,32,8,56,59,33,28,39,41,43,52,12,53,46,52,7,32,35,62,13,74,56,53,81,40,54,21,36,39,62,8,32,69,20,17,48,34,70,8,18,27,7,40,69,57,31,47,49,38,51,62,50,76,51,29,21,19,61,60,66,26,38,0,23,24,43,53,39,39,61,93,28,12,23,70,22,10,71,78,66,50,32,41,24,21,16,65,50,22,43,15,23,30,28,41,10,42,14,26,15,33,14,24,20,29,30,43,14,7,0,27,0,35,34,52,11,13,23,5,32,21,54,51
6/2/2019,27,71,17,53,32,19,30,74,80,51,19,33,35,50,46,13,51,35,13,8,35,25,62,10,88,55,48,96,38,66,29,36,39,84,10,36,74,17,20,61,50,75,8,17,31,10,18,55,50,28,74,50,40,47,53,44,58,43,36,25,16,65,61,53,21,81,12,54,33,58,48,24,28,74,61,13,10,40,82,24,10,49,33,62,57,51,43,21,21,19,83,36,27,42,15,23,45,26,34,12,49,9,38,18,24,21,25,0,31,47,44,16,14,0,15,0,22,0,50,12,13,7,5,33,15,0,47
6/9/2019,27,20,42,65,42,24,55,43,54,19,23,30,49,68,60,13,50,34,64,8,35,31,57,11,100,79,51,75,43,70,58,56,42,87,10,42,82,17,24,45,51,60,15,17,20,8,49,66,58,35,61,53,35,48,47,46,25,37,34,20,18,91,57,55,22,31,12,40,78,61,74,37,39,35,45,49,17,35,65,24,11,65,22,62,66,28,41,22,23,19,70,0,38,42,20,29,29,27,36,11,47,13,12,22,25,17,0,0,31,21,43,22,7,11,0,29,44,0,48,8,11,15,4,21,15,0,38
6/16/2019,26,63,12,75,42,44,58,74,43,50,30,50,43,37,59,14,52,70,13,8,33,46,58,10,97,75,54,75,40,61,53,38,47,77,10,43,88,20,22,76,58,76,8,19,41,10,21,63,70,23,58,58,32,46,40,62,25,44,38,22,15,93,62,56,15,50,0,24,28,33,44,26,37,74,28,21,13,42,67,26,15,54,35,59,56,33,44,21,23,22,78,0,23,42,16,35,29,28,40,16,44,22,12,18,8,19,45,0,25,30,45,12,7,23,6,10,43,17,25,8,16,0,4,0,15,35,37
6/23/2019,27,62,24,55,37,34,8,72,56,50,35,64,48,37,67,13,52,25,39,8,34,24,57,11,79,81,47,74,41,67,53,71,50,59,17,38,82,19,21,40,53,68,15,17,34,9,29,73,57,26,65,51,39,52,47,49,56,52,45,26,15,94,61,75,19,99,39,24,37,49,43,23,42,96,57,38,12,46,68,28,15,68,35,70,56,49,44,22,35,20,76,13,32,42,18,24,31,28,41,4,41,18,24,16,42,17,11,61,29,13,43,17,13,0,6,10,29,0,39,7,12,0,5,23,13,0,66
6/30/2019,28,64,42,59,61,48,74,79,64,27,27,54,47,74,51,13,56,46,39,7,31,41,59,12,86,62,48,76,40,53,61,33,44,87,11,38,84,24,15,42,50,51,15,16,19,9,36,55,56,29,73,56,38,66,24,50,43,52,36,22,16,65,64,59,26,50,0,35,37,68,57,37,30,46,60,30,10,34,85,26,14,72,12,63,60,62,43,20,15,19,79,13,23,42,12,26,33,26,38,11,34,20,38,17,49,19,11,0,35,30,46,20,6,12,0,20,11,46,63,6,13,14,5,22,14,0,17
7/7/2019,27,72,51,53,46,71,0,70,68,32,33,51,54,72,59,14,51,46,0,8,32,45,66,8,86,76,48,72,40,58,68,62,46,70,14,33,82,22,14,57,64,71,22,19,26,8,31,63,64,39,62,50,26,49,84,48,40,58,36,23,18,62,63,75,34,50,14,52,39,48,51,30,46,84,95,47,13,41,67,29,14,81,60,77,53,39,40,22,29,20,85,37,27,40,19,28,34,27,48,11,36,15,71,17,40,24,0,26,37,38,45,14,7,24,7,20,25,16,24,9,12,15,4,0,17,71,21
7/14/2019,26,62,47,83,65,67,57,49,61,37,24,63,42,78,69,13,50,49,26,9,34,46,70,12,94,76,49,97,39,65,48,34,48,91,9,32,95,22,14,62,64,80,36,18,22,9,35,64,63,25,66,54,25,53,55,49,39,49,39,27,21,48,61,69,25,70,13,21,17,56,48,25,47,52,32,31,12,50,71,31,13,64,12,68,73,60,42,23,15,25,69,27,31,41,14,18,34,29,39,11,31,20,45,23,30,26,0,14,40,15,43,15,10,0,0,21,25,16,50,6,11,15,4,22,16,0,41
7/21/2019,25,58,47,85,42,10,25,89,85,64,29,63,38,42,64,14,54,77,40,8,34,28,58,13,97,100,47,89,39,50,74,63,50,84,10,31,100,21,17,69,57,69,37,21,35,14,29,76,71,45,54,54,26,53,70,53,25,40,31,23,22,48,66,84,30,60,39,40,73,66,13,33,66,34,51,45,9,49,70,27,13,92,49,81,75,71,44,23,20,23,59,57,28,41,18,30,35,30,42,13,34,15,37,16,22,20,0,10,37,23,52,13,25,0,7,11,29,0,25,9,10,24,5,24,15,0,38
7/28/2019,21,51,79,86,63,73,41,63,55,80,32,49,48,76,66,14,53,45,81,8,33,33,70,10,97,87,51,82,40,52,57,39,54,84,16,31,97,29,23,58,59,65,27,22,24,10,35,82,67,52,86,59,38,48,30,56,24,45,44,24,19,54,62,59,33,50,15,24,28,67,35,27,26,46,62,30,11,24,72,27,14,78,36,89,82,49,42,24,40,21,64,80,21,43,15,23,33,33,48,15,32,23,66,20,32,20,0,16,32,31,44,15,7,26,14,51,16,17,25,6,11,8,4,48,20,74,24
8/4/2019,22,79,46,98,52,43,56,50,50,70,47,61,41,61,58,14,52,64,26,12,37,41,73,11,97,66,51,63,39,50,87,60,56,90,10,33,85,26,20,80,54,61,28,24,28,8,44,70,64,35,40,55,34,58,53,48,23,45,41,23,19,65,63,65,20,49,0,43,62,63,59,29,33,91,61,42,13,47,69,27,13,65,35,72,81,57,38,23,11,20,57,37,29,43,22,39,41,28,33,12,28,12,55,16,39,15,38,11,37,15,50,16,4,0,8,10,27,34,45,8,14,0,4,0,18,0,50
8/11/2019,24,75,27,66,51,63,40,71,72,50,35,51,39,54,63,15,51,53,66,8,34,27,68,12,89,94,49,94,38,51,58,62,54,75,6,30,84,20,24,55,55,68,46,28,33,8,32,57,57,48,54,50,39,51,77,57,75,43,41,22,16,52,61,45,22,51,14,49,31,55,34,38,26,62,81,31,15,44,74,26,13,69,12,69,71,43,43,23,15,18,51,13,23,43,12,29,38,31,31,10,31,21,63,20,48,19,14,12,38,30,49,16,4,24,0,0,16,0,59,9,5,0,6,21,20,0,28
8/18/2019,26,80,52,67,51,65,41,81,48,41,43,47,50,54,66,15,50,30,26,8,36,33,62,11,93,46,48,55,40,48,40,42,53,68,12,28,97,21,21,57,60,62,21,24,20,9,21,52,58,38,51,47,45,52,21,45,23,55,38,22,16,63,61,46,34,50,26,30,47,100,58,32,33,47,29,36,15,38,69,28,13,61,58,62,85,66,38,24,24,20,66,38,32,43,14,21,29,33,25,13,43,14,37,18,37,26,61,0,32,8,50,18,7,12,7,31,23,17,36,8,14,0,5,11,13,0,35
8/25/2019,31,50,29,56,33,38,41,66,52,40,31,74,39,44,53,16,48,30,66,8,35,31,57,14,80,65,49,44,38,40,33,26,49,57,14,26,83,23,21,87,54,65,14,25,27,9,32,52,59,29,66,50,33,53,29,46,48,41,33,22,16,64,59,55,16,39,14,32,40,60,42,26,43,40,47,49,11,34,69,25,14,78,12,56,43,49,38,25,17,21,76,51,26,44,12,35,29,34,33,11,28,17,50,19,31,26,12,16,42,8,45,14,10,12,6,10,32,32,91,9,12,7,4,0,17,0,18
9/1/2019,30,65,28,77,42,37,32,79,43,34,33,60,24,47,52,15,48,43,77,8,36,32,62,10,65,64,51,66,37,31,45,46,49,69,11,30,78,13,21,57,45,69,15,22,28,8,37,52,53,36,55,41,32,48,50,52,41,37,41,25,16,37,56,64,15,39,12,43,42,44,21,30,45,49,18,28,12,34,60,22,14,63,22,51,51,52,37,24,30,20,69,50,27,44,16,25,33,30,39,9,36,17,63,22,41,21,36,21,39,31,50,24,30,12,0,10,9,48,13,7,12,0,4,12,18,0,38
9/8/2019,31,59,45,35,56,23,54,63,54,44,40,48,50,40,47,18,47,31,37,8,33,39,56,11,77,63,56,63,37,35,51,54,44,70,10,24,72,20,24,49,43,57,29,21,21,7,43,45,55,29,79,52,33,49,65,52,31,37,29,23,13,61,54,52,17,28,0,32,31,50,49,34,39,31,34,30,12,45,67,28,15,56,10,51,77,41,27,26,15,17,60,0,28,42,18,21,37,32,40,11,34,12,73,23,48,31,52,30,37,22,48,16,23,0,19,39,18,30,24,10,12,15,5,22,15,0,57
9/15/2019,31,62,47,62,55,28,52,54,62,44,34,31,38,57,52,27,47,40,87,9,37,39,63,9,79,61,64,60,37,33,27,56,41,76,10,28,68,19,26,53,49,52,22,19,33,8,43,51,56,40,53,44,40,53,58,45,31,38,28,22,17,55,59,61,33,56,0,27,37,70,64,28,36,16,41,76,14,35,79,23,14,55,10,65,65,66,27,27,28,18,95,24,33,45,17,32,30,30,35,13,26,20,12,27,42,21,37,20,42,50,48,23,3,23,19,10,12,33,0,7,17,7,5,11,18,0,37
9/22/2019,28,51,23,71,49,27,7,52,51,46,29,44,46,35,60,18,49,47,48,9,35,37,58,11,84,49,60,48,38,40,27,60,42,79,12,28,64,20,21,51,51,77,14,20,16,8,48,59,58,34,54,48,42,43,14,38,39,40,36,23,18,63,58,63,25,36,12,32,55,36,40,32,23,32,24,70,14,33,76,26,15,71,40,63,59,51,35,27,26,25,78,38,35,48,14,29,34,30,37,11,37,16,0,21,13,20,0,16,40,22,50,23,16,11,13,20,22,30,71,10,10,15,5,22,12,0,61
9/29/2019,23,62,28,78,45,53,22,49,54,53,27,50,46,24,54,16,48,22,12,10,38,44,48,12,81,39,58,51,39,35,60,42,41,59,9,27,71,18,22,48,51,72,7,19,31,7,41,59,57,30,67,46,38,48,37,41,52,61,30,21,18,55,54,43,28,82,24,24,60,48,39,30,16,15,51,52,14,23,44,23,15,65,20,60,87,72,33,24,18,17,58,39,30,45,14,23,32,28,43,8,32,19,50,23,42,23,0,21,35,14,46,25,25,12,0,31,24,46,0,12,14,0,5,32,15,0,48
10/6/2019,28,55,39,57,39,23,51,35,35,48,26,34,32,44,45,15,48,42,24,8,30,38,60,13,81,41,58,45,39,40,33,30,43,69,11,25,69,26,23,86,38,59,35,19,26,7,34,56,53,30,77,46,30,44,23,40,76,44,39,19,13,53,54,64,29,27,12,42,30,43,60,36,64,30,59,71,11,37,79,24,18,62,29,53,58,52,33,25,33,23,74,25,28,43,22,31,33,32,35,18,38,16,24,23,12,23,25,31,37,30,43,26,13,12,7,10,28,46,23,9,11,29,4,0,24,0,31
10/13/2019,29,39,34,70,23,85,52,43,52,24,32,45,41,43,54,14,49,43,0,7,36,41,63,16,78,39,59,62,39,42,48,55,35,53,9,22,68,24,21,66,42,51,15,20,32,8,19,55,53,28,77,49,46,48,67,34,61,39,32,21,11,62,58,57,20,18,35,30,53,54,48,31,42,52,52,72,14,42,79,23,16,61,39,62,43,58,40,24,29,22,68,36,30,42,21,21,31,30,34,16,34,20,49,21,38,27,26,33,48,8,47,24,13,12,7,0,40,0,70,13,12,14,5,24,16,63,33
10/20/2019,28,43,17,76,48,58,28,52,50,45,22,59,38,36,63,11,49,38,48,13,30,36,66,17,77,33,56,84,37,44,46,46,38,58,19,33,59,21,23,58,37,66,58,20,26,9,40,55,55,15,50,50,30,48,81,40,28,43,35,23,14,42,56,60,36,36,47,36,47,36,39,33,31,25,9,79,13,35,79,27,13,60,48,67,67,56,41,25,21,17,91,34,31,47,21,38,36,30,46,14,31,23,25,26,41,25,12,11,35,55,46,20,28,12,7,19,15,65,70,12,12,7,5,0,9,0,36
10/27/2019,32,59,26,64,51,51,35,45,45,55,36,51,34,88,63,13,48,45,12,10,31,38,64,12,65,37,52,48,38,29,59,64,43,56,10,26,62,25,20,34,37,66,28,20,28,8,45,53,52,38,91,53,39,50,44,41,66,30,41,21,17,54,58,52,26,82,23,42,38,53,45,43,25,31,34,65,10,51,77,25,13,56,58,63,39,44,38,25,21,19,71,23,33,45,16,23,37,30,44,12,43,17,25,23,54,30,34,16,32,7,52,11,16,0,7,29,24,64,11,9,12,7,4,0,13,58,46
11/3/2019,29,39,41,62,22,33,55,35,52,25,30,48,38,70,58,13,49,51,12,9,37,47,61,10,57,39,52,62,38,31,52,44,40,54,10,32,69,27,21,44,29,51,27,19,34,8,32,72,52,22,70,46,32,47,28,33,35,34,37,26,16,67,58,51,28,37,0,30,62,45,39,33,30,42,50,88,11,38,67,27,14,57,39,67,89,52,43,26,12,19,74,23,28,47,18,23,38,28,44,11,49,13,13,23,45,27,24,21,39,43,46,16,0,0,13,49,37,0,0,10,15,0,5,0,18,29,27
11/10/2019,31,38,47,38,43,66,53,37,46,36,31,40,41,55,53,13,48,54,47,8,36,48,65,13,61,30,51,57,41,38,53,65,40,47,10,34,58,24,13,70,38,57,34,21,34,9,23,53,51,24,81,44,35,43,64,43,57,39,34,25,17,61,57,73,35,46,12,50,65,42,46,38,36,70,50,69,9,40,66,25,15,56,19,75,70,55,38,26,13,22,72,12,37,44,20,24,41,29,42,10,43,15,36,26,37,24,12,37,38,29,50,15,6,12,13,70,13,68,11,11,12,7,4,0,20,0,49
11/17/2019,27,62,37,40,26,50,26,27,47,44,23,34,41,37,53,13,50,62,23,10,31,29,71,12,64,28,54,50,39,31,28,49,41,48,14,32,63,27,28,56,46,63,20,21,84,8,27,63,48,30,68,54,45,44,65,37,18,34,27,22,20,46,59,57,34,54,60,21,33,37,32,36,42,30,58,56,11,68,70,26,16,66,18,77,59,53,48,27,11,22,100,47,35,48,18,41,33,29,40,14,41,28,66,23,65,28,0,53,41,7,52,13,12,0,7,51,28,0,43,10,10,7,6,22,20,0,45
11/24/2019,30,44,15,41,46,32,20,33,51,45,20,43,31,37,49,15,49,63,0,8,29,57,60,13,62,34,51,57,40,26,55,45,36,43,10,38,61,26,23,69,58,59,46,22,32,8,40,55,52,35,93,52,44,47,22,40,39,42,38,24,20,37,55,64,27,53,24,33,35,52,51,32,26,25,18,50,11,34,71,26,16,50,54,67,50,57,45,26,18,22,86,57,22,44,11,19,35,32,38,10,39,21,53,18,45,28,22,30,37,21,45,13,21,11,0,42,31,17,45,11,12,7,4,11,17,0,61
12/1/2019,29,56,10,36,41,61,39,41,45,45,22,51,29,27,48,13,47,44,11,8,35,30,67,13,59,24,54,67,42,44,53,52,42,41,10,35,57,29,24,62,37,60,7,22,31,10,40,55,53,38,37,54,37,44,29,39,33,48,32,26,21,18,56,64,30,69,12,39,43,62,45,42,40,50,24,71,11,38,61,23,13,63,9,72,59,47,35,27,17,21,78,45,39,45,21,35,40,29,44,6,40,24,37,27,20,29,11,15,36,33,51,9,27,11,13,62,26,32,41,9,11,21,4,32,14,29,40
12/8/2019,30,43,30,67,24,50,13,58,52,42,33,38,32,61,58,13,49,24,22,8,35,34,65,13,56,36,56,69,43,36,21,40,44,57,13,35,62,20,16,38,51,68,20,21,21,8,46,45,57,29,90,54,37,51,64,40,76,44,44,22,19,35,62,43,43,76,0,51,59,37,38,29,57,44,75,60,13,38,72,23,15,54,51,64,62,58,54,27,22,20,79,12,26,46,17,26,37,28,40,6,46,23,52,24,17,24,23,30,33,20,52,12,16,11,13,10,35,16,30,10,13,7,5,11,24,26,47
12/15/2019,26,60,36,64,20,48,64,33,52,51,38,36,41,48,47,13,49,43,34,9,39,51,74,11,61,42,59,79,55,36,74,54,47,49,16,37,69,25,18,35,52,77,33,25,26,11,44,66,61,24,56,66,37,67,21,42,43,39,46,26,20,57,68,78,35,42,0,41,49,36,66,35,51,45,32,42,8,88,77,26,16,65,67,74,40,51,45,27,25,21,86,49,37,52,16,29,35,32,40,9,31,16,50,30,52,24,0,26,41,25,57,21,26,0,20,0,35,52,51,12,14,14,5,22,22,26,59
12/22/2019,33,59,47,75,49,40,32,67,76,46,44,99,48,90,76,17,60,62,72,15,58,65,100,23,71,33,74,53,64,46,68,75,60,56,20,39,81,42,19,90,78,76,32,29,28,12,37,63,74,37,81,94,46,100,61,39,37,45,57,27,24,52,81,82,42,51,23,66,63,62,59,36,56,36,34,38,23,32,75,24,19,83,64,90,100,45,65,29,36,24,94,86,39,65,22,41,39,39,39,12,46,19,70,29,43,26,12,20,49,43,72,19,15,0,0,24,41,74,46,9,18,8,6,0,21,58,57
12/29/2019,36,67,44,84,27,50,60,85,53,72,47,96,40,67,79,20,63,55,14,14,58,51,100,19,90,37,74,67,63,53,41,69,62,63,18,44,89,37,22,89,75,73,47,32,22,12,30,74,76,54,53,72,57,81,80,47,41,44,47,28,22,44,82,56,43,83,0,54,55,58,33,48,44,27,36,30,20,83,85,29,18,88,60,92,86,63,69,35,30,23,63,77,33,59,17,36,42,40,49,17,61,27,36,27,30,28,12,15,56,41,70,18,25,12,7,12,40,72,34,9,20,8,5,24,14,0,62
1/5/2020,25,61,34,56,48,43,13,36,55,45,31,55,47,47,54,14,47,44,11,8,35,41,84,12,64,49,46,59,42,42,26,41,38,40,14,37,72,31,15,59,74,67,43,18,27,8,25,54,62,33,60,46,31,63,55,43,44,42,33,24,17,56,62,72,28,8,12,36,53,38,50,45,52,30,47,42,11,20,70,22,15,53,18,84,84,56,34,26,25,22,82,22,30,43,21,24,32,31,41,8,30,28,48,14,21,31,11,30,36,41,49,19,24,0,33,42,44,0,19,9,10,21,4,11,9,25,59
1/12/2020,27,37,38,59,49,41,18,60,51,52,30,57,43,61,63,15,47,40,71,10,32,32,73,13,67,43,52,54,41,42,58,41,39,47,14,31,58,19,17,86,50,78,12,16,18,9,15,61,64,26,42,48,40,59,60,31,18,47,23,27,17,52,58,58,29,16,33,39,40,43,38,41,45,66,46,65,10,32,74,23,14,61,50,67,49,36,32,27,7,19,62,43,29,45,13,36,32,31,43,12,33,30,11,23,28,24,21,34,33,39,49,16,17,8,7,10,31,46,9,10,10,13,4,11,18,24,88
1/19/2020,26,47,14,67,23,47,24,26,42,36,25,75,45,64,58,14,50,30,10,10,29,40,67,11,66,43,49,60,41,45,20,38,40,45,11,33,67,25,18,69,35,63,12,17,23,9,36,53,59,24,57,42,30,50,61,34,26,36,34,27,18,44,62,71,22,72,34,37,47,30,69,47,47,24,93,56,9,53,65,25,18,62,50,65,64,53,30,28,27,22,63,0,25,45,15,25,36,39,37,8,36,17,57,21,44,27,10,40,44,54,53,8,21,0,0,21,32,47,29,7,12,7,5,11,21,0,81
1/26/2020,20,76,19,56,55,38,36,51,82,59,39,45,50,60,74,13,50,48,63,9,31,42,75,11,68,38,49,56,42,47,61,62,40,58,11,34,61,28,12,66,62,71,31,20,28,8,18,77,64,29,77,50,36,53,65,41,26,48,37,43,17,48,72,68,33,49,24,29,42,69,41,56,36,24,62,59,11,32,77,38,31,65,25,73,55,51,36,29,12,35,94,42,38,50,13,36,40,67,45,10,37,41,45,15,25,29,20,24,38,34,59,11,18,8,7,31,40,30,40,8,5,7,6,22,11,0,61
2/2/2020,24,51,33,45,47,26,30,42,53,38,28,59,47,31,68,14,49,63,0,8,28,45,67,12,65,42,51,44,40,45,27,57,41,39,8,31,51,21,14,52,56,65,19,17,22,6,37,55,56,29,57,40,37,51,47,32,12,46,28,46,18,69,61,81,26,49,0,36,58,51,42,36,28,24,23,37,14,45,84,28,29,69,33,100,67,60,39,28,26,44,63,20,29,46,10,37,36,80,44,10,42,19,11,21,50,29,30,39,36,43,51,27,18,0,14,21,27,49,38,9,10,7,5,44,22,0,60
2/9/2020,24,54,29,70,55,48,12,29,38,53,35,52,45,47,57,14,49,41,72,8,31,43,61,17,53,34,54,59,39,44,55,52,39,35,9,33,53,18,17,35,57,77,31,18,28,7,35,54,50,29,68,53,47,50,60,39,57,26,28,48,18,39,61,51,52,24,11,29,34,43,34,42,33,10,46,64,13,49,72,26,24,62,40,78,76,60,43,28,20,30,65,50,33,44,17,36,33,100,41,7,43,30,23,26,33,26,21,39,39,45,50,13,19,8,7,10,23,15,55,12,15,13,5,0,19,0,49
2/16/2020,22,53,19,63,33,46,37,52,67,39,29,47,51,41,62,14,50,48,20,8,32,35,63,11,66,38,53,39,38,47,40,50,44,42,10,28,63,23,16,64,80,69,19,20,32,8,25,64,59,27,77,46,50,54,60,34,52,49,45,36,23,68,61,64,30,57,45,34,58,48,39,42,52,29,63,80,11,32,74,24,24,69,56,69,57,59,39,29,34,24,71,20,27,44,16,26,36,71,48,11,38,35,11,19,34,27,30,25,33,31,50,14,24,0,0,19,20,29,57,10,16,0,5,33,14,74,48
2/23/2020,29,82,71,100,96,60,53,74,100,76,60,99,65,74,100,14,55,100,61,10,37,56,74,12,97,65,59,76,50,60,84,61,57,48,10,35,83,36,27,40,100,84,18,22,72,10,47,87,90,38,53,53,59,80,45,61,37,54,38,30,20,76,65,100,22,94,11,77,59,48,45,49,43,62,100,52,16,70,91,25,22,94,55,73,74,67,44,29,41,55,99,40,32,46,17,33,36,49,61,12,48,31,89,20,37,36,40,30,44,34,51,21,30,0,6,45,44,15,57,16,9,19,9,22,20,24,56
